PPV,Person,Distance
0,7862,7.53
19,7863,6.13
19,7864,1.47
0,7865,5.35
31,7866,2.69
2,7867,4.06
40,7868,3.19
44,7869,3.91
58,7870,2.92
40,7871,2.72
40,7872,2.25
44,7873,3.2
31,7874,7.12
44,7875,3.59
0,7876,3.76
5,7877,2.35
2,7878,3.47
70,7879,1.93
70,7880,3.12
40,7881,2.97
70,7882,4.37
0,7883,2.81
97,7884,5.96
92,7885,3.21
97,7886,3.5
44,7887,6.31
58,7888,1.52
44,7889,3.26
40,7890,3.32
44,7891,3.34
40,7892,7.15
44,7893,3.88
92,7894,3.4
44,7895,5.58
58,7896,1.67
92,7897,3.38
40,7898,7.78
0,7899,0.11
31,7900,3.71
0,7901,3.33
44,7902,6.77
44,7903,4.1
40,7904,2.47
40,7905,1.71
71,7906,1.71
2,7907,1.27
58,7908,4.96
58,7909,4.5
40,7910,5.06
0,7911,2.3
0,7912,4.08
58,7913,3.4
40,7914,1.57
40,7915,1.88
58,7916,3.98
19,7917,1.3
31,7918,2.75
19,7919,2.33
0,7920,5.27
40,7921,5.77
15,7922,1.0
58,7923,4.07
0,7924,5.83
92,7925,2.15
97,7926,3.9
58,7927,4.29
15,7928,2.37
0,7929,3.78
44,7930,3.53
0,7931,4.61
19,7932,2.46
0,7933,4.54
19,7934,2.83
97,7935,2.23
40,7936,4.5
44,7937,4.99
44,7938,4.45
44,7939,1.51
31,7940,6.95
40,7941,3.49
0,7942,2.86
40,7943,2.79
44,7944,4.5
2,7945,4.32
97,7946,3.77
40,7947,3.63
44,7948,2.65
44,7949,5.47
40,7950,6.9
31,7951,3.67
40,7952,2.3
44,7953,4.62
70,7954,5.25
58,7955,5.51
2,7956,6.8
70,7957,5.93
0,7958,4.62
0,7959,5.82
19,7960,2.34
0,7961,1.21
58,7962,6.79
0,7963,5.66
0,7964,2.63
44,7965,4.02
15,7966,3.42
44,7967,7.29
71,7968,0.9
58,7969,2.31
19,7970,2.94
58,7971,3.45
71,7972,1.76
92,7973,2.46
0,7974,3.2
44,7975,2.96
19,7976,1.7
58,7977,5.04
19,7978,1.81
31,7979,2.48
39,7980,2.29
44,7981,1.41
58,7982,2.01
19,7983,5.46
0,7984,2.13
0,7985,5.39
5,7986,2.89
31,7987,3.3
40,7988,1.72
71,7989,2.57
0,7990,3.81
19,7991,5.13
97,7992,2.99
19,7993,2.82
0,7994,1.45
40,7995,1.71
40,7996,3.14
40,7997,3.07
40,7998,2.39
58,7999,4.36
31,8000,3.22
58,8001,1.34
58,8002,3.14
31,8003,3.22
31,8004,3.66
39,8005,2.7
19,8006,3.5
31,8007,2.92
31,8008,6.59
97,8009,5.44
0,8010,1.28
15,8011,2.89
44,8012,0.74
40,8013,2.28
19,8014,1.01
0,8015,5.81
0,8016,5.25
40,8017,3.83
44,8018,2.56
40,8019,1.79
70,8020,6.26
58,8021,6.09
44,8022,4.7
0,8023,7.45
31,8024,1.77
31,8025,3.03
5,8026,3.21
44,8027,3.59
15,8028,1.39
40,8029,1.44
40,8030,5.47
71,8031,1.04
19,8032,5.43
70,8033,6.84
44,8034,4.84
0,8035,2.91
40,8036,1.89
44,8037,2.68
58,8038,5.68
31,8039,3.66
40,8040,2.59
0,8041,5.32
70,8042,2.96
44,8043,0.76
0,8044,5.1
70,8045,3.76
97,8046,5.37
0,8047,5.12
0,8048,6.18
97,8049,2.28
15,8050,3.07
0,8051,4.81
0,8052,0.21
0,8053,3.57
19,8054,3.55
31,8055,4.25
44,8056,2.86
0,8057,8.16
19,8058,4.7
0,8059,5.7
31,8060,6.35
0,8061,3.94
58,8062,6.21
58,8063,5.01
0,8064,7.05
40,8065,4.85
0,8066,3.79
19,8067,4.54
0,8068,4.77
97,8069,4.1
44,8070,3.9
31,8071,1.51
15,8072,3.04
44,8073,7.16
19,8074,3.59
44,8075,5.03
44,8076,3.23
19,8077,2.1
0,8078,8.46
19,8079,2.19
0,8080,2.79
40,8081,2.09
0,8082,2.33
44,8083,0.76
97,8084,5.63
40,8085,4.58
15,8086,1.48
31,8087,4.03
70,8088,7.95
0,8089,7.75
92,8090,1.26
44,8091,6.59
58,8092,5.52
40,8093,4.97
0,8094,5.09
58,8095,2.59
0,8096,5.65
0,8097,1.44
44,8098,5.47
44,8099,1.43
58,8100,4.31
0,8101,6.26
2,8102,1.35
2,8103,2.16
40,8104,4.09
19,8105,5.13
70,8106,2.79
19,8107,3.1
40,8108,2.74
0,8109,2.45
40,8110,2.52
2,8111,5.46
0,8112,3.17
0,8113,4.43
2,8114,2.35
40,8115,0.5
44,8116,5.44
19,8117,5.53
97,8118,4.26
39,8119,1.83
58,8120,3.44
31,8121,3.79
58,8122,5.83
40,8123,2.4
0,8124,5.03
40,8125,2.39
40,8126,2.73
40,8127,6.85
44,8128,3.6
19,8129,3.89
58,8130,5.81
44,8131,2.26
70,8132,6.69
40,8133,3.26
19,8134,5.5
31,8135,1.98
0,8136,0.51
44,8137,2.36
44,8138,4.67
40,8139,3.02
40,8140,3.17
0,8141,6.02
0,8142,3.91
97,8143,5.53
71,8144,1.68
44,8145,1.12
97,8146,1.35
44,8147,4.99
0,8148,3.23
44,8149,4.57
0,8150,4.87
40,8151,4.29
0,8152,2.9
44,8153,5.04
19,8154,4.22
0,8155,2.75
40,8156,0.7
44,8157,2.85
44,8158,1.46
44,8159,2.83
71,8160,2.2
15,8161,1.46
70,8162,3.52
70,8163,3.37
44,8164,5.61
58,8165,4.76
44,8166,3.72
71,8167,1.38
70,8168,1.59
44,8169,2.6
97,8170,4.92
44,8171,3.95
44,8172,3.14
92,8173,1.72
19,8174,4.58
19,8175,6.86
0,8176,3.07
40,8177,7.06
0,8178,5.67
0,8179,3.35
70,8180,3.87
40,8181,5.86
71,8182,3.5
40,8183,1.96
0,8184,3.48
0,8185,3.29
5,8186,1.18
19,8187,2.69
44,8188,2.3
19,8189,5.61
58,8190,3.04
0,8191,3.87
71,8192,2.12
0,8193,3.6
31,8194,5.42
40,8195,2.98
19,8196,5.69
0,8197,4.84
19,8198,2.32
0,8199,6.48
2,8200,1.19
97,8201,0.87
0,8202,4.3
31,8203,5.36
19,8204,5.17
58,8205,1.87
0,8206,3.37
70,8207,1.45
0,8208,7.19
5,8209,3.23
5,8210,2.54
0,8211,3.61
0,8212,4.77
0,8213,5.79
19,8214,3.08
0,8215,6.21
58,8216,3.7
0,8217,4.34
40,8218,2.18
70,8219,4.31
70,8220,2.99
40,8221,5.66
58,8222,4.38
40,8223,5.17
0,8224,5.22
40,8225,7.74
15,8226,3.11
97,8227,4.83
44,8228,2.57
92,8229,1.59
44,8230,7.58
44,8231,2.7
40,8232,3.72
44,8233,3.17
44,8234,4.62
44,8235,6.15
0,8236,5.39
2,8237,1.76
40,8238,2.47
58,8239,3.69
0,8240,5.68
40,8241,5.43
19,8242,3.25
0,8243,4.73
58,8244,3.22
0,8245,3.41
44,8246,3.09
0,8247,8.03
97,8248,0.72
0,8249,5.13
31,8250,7.64
40,8251,2.17
0,8252,4.59
0,8253,3.3
44,8254,4.78
0,8255,3.05
92,8256,3.39
40,8257,5.43
0,8258,4.63
39,8259,2.08
97,8260,3.69
40,8261,4.07
40,8262,3.09
0,8263,3.1
44,8264,3.35
58,8265,5.09
58,8266,5.87
44,8267,2.37
0,8268,8.13
0,8269,4.78
70,8270,5.29
44,8271,6.77
58,8272,6.16
58,8273,4.7
0,8274,4.63
0,8275,3.33
0,8276,7.53
31,8277,1.7
71,8278,1.63
19,8279,3.58
44,8280,3.44
44,8281,3.19
31,8282,4.17
5,8283,1.11
40,8284,3.46
58,8285,3.3
58,8286,2.61
5,8287,1.24
31,8288,5.55
0,8289,5.08
58,8290,1.98
97,8291,3.29
70,8292,0.82
92,8293,3.2
70,8294,7.73
58,8295,3.58
31,8296,6.49
70,8297,1.26
58,8298,4.14
97,8299,5.41
31,8300,6.13
31,8301,2.23
70,8302,6.08
0,8303,4.03
70,8304,2.93
40,8305,0.89
40,8306,4.65
44,8307,2.38
0,8308,6.18
31,8309,4.23
40,8310,5.76
40,8311,2.6
0,8312,2.5
40,8313,7.42
19,8314,2.22
2,8315,1.84
97,8316,5.01
0,8317,4.0
97,8318,4.67
19,8319,2.25
15,8320,2.43
40,8321,2.6
70,8322,5.32
58,8323,2.7
58,8324,5.77
2,8325,6.58
0,8326,4.55
70,8327,2.61
58,8328,3.8
58,8329,1.82
0,8330,4.69
44,8331,2.0
2,8332,1.06
44,8333,6.25
0,8334,2.66
40,8335,2.46
40,8336,1.94
40,8337,4.86
58,8338,1.86
92,8339,3.66
58,8340,6.1
31,8341,4.42
44,8342,1.69
19,8343,2.59
70,8344,1.49
40,8345,2.3
40,8346,2.79
44,8347,4.22
0,8348,2.61
40,8349,7.02
58,8350,7.89
40,8351,0.88
70,8352,2.37
44,8353,2.13
40,8354,8.99
44,8355,5.61
31,8356,2.8
44,8357,3.84
44,8358,3.73
40,8359,7.01
0,8360,6.16
39,8361,1.61
39,8362,2.04
97,8363,1.8
40,8364,2.92
0,8365,4.65
0,8366,1.02
0,8367,5.52
19,8368,3.8
44,8369,5.77
44,8370,8.2
0,8371,4.42
19,8372,1.57
2,8373,5.7
31,8374,2.31
92,8375,2.35
44,8376,3.76
71,8377,2.55
97,8378,5.86
40,8379,4.46
97,8380,0.71
44,8381,5.42
92,8382,2.47
19,8383,1.42
71,8384,2.35
0,8385,5.94
70,8386,2.36
5,8387,1.96
0,8388,6.77
70,8389,1.08
0,8390,3.16
19,8391,4.07
44,8392,0.96
58,8393,1.52
58,8394,5.0
15,8395,1.19
19,8396,2.79
15,8397,1.3
0,8398,2.64
58,8399,0.98
44,8400,5.72
0,8401,5.5
40,8402,4.51
19,8403,0.62
40,8404,3.41
40,8405,3.58
0,8406,4.72
58,8407,2.86
0,8408,4.25
44,8409,0.89
19,8410,2.66
58,8411,0.92
0,8412,7.68
0,8413,6.02
92,8414,3.74
58,8415,5.97
44,8416,5.83
40,8417,4.57
2,8418,2.52
2,8419,1.04
0,8420,6.59
40,8421,1.69
19,8422,3.51
19,8423,3.87
58,8424,6.74
31,8425,2.7
40,8426,5.26
70,8427,7.55
19,8428,0.51
40,8429,2.65
97,8430,0.78
40,8431,2.04
44,8432,0.87
58,8433,2.59
19,8434,1.1
0,8435,5.04
44,8436,4.17
2,8437,2.03
40,8438,3.87
58,8439,5.46
31,8440,4.55
58,8441,2.57
19,8442,3.89
0,8443,3.42
0,8444,0.46
0,8445,5.91
97,8446,5.44
39,8447,1.72
44,8448,5.78
44,8449,4.07
0,8450,5.46
70,8451,6.42
19,8452,8.08
58,8453,4.42
70,8454,1.63
97,8455,4.49
19,8456,3.01
0,8457,2.25
40,8458,1.59
5,8459,1.39
19,8460,1.35
19,8461,3.63
58,8462,3.94
19,8463,1.99
0,8464,3.7
0,8465,5.05
40,8466,1.9
58,8467,4.16
44,8468,5.71
0,8469,4.07
2,8470,0.15
40,8471,2.28
19,8472,5.35
2,8473,0.59
44,8474,4.37
19,8475,2.81
70,8476,7.49
31,8477,2.35
0,8478,6.5
40,8479,6.35
44,8480,5.01
40,8481,3.79
44,8482,3.06
40,8483,4.98
31,8484,5.28
31,8485,6.47
31,8486,4.43
44,8487,4.43
58,8488,1.27
31,8489,2.64
40,8490,1.92
40,8491,8.19
31,8492,2.38
58,8493,3.72
5,8494,1.56
19,8495,2.55
19,8496,4.68
40,8497,6.91
0,8498,6.9
40,8499,2.1
44,8500,4.41
44,8501,5.16
0,8502,6.3
0,8503,4.35
2,8504,1.26
0,8505,3.16
58,8506,4.67
5,8507,1.05
92,8508,2.64
40,8509,4.23
58,8510,5.94
58,8511,5.14
40,8512,1.65
40,8513,2.56
19,8514,2.39
58,8515,7.74
0,8516,5.2
2,8517,4.41
40,8518,2.98
44,8519,3.36
97,8520,2.26
70,8521,1.37
40,8522,3.34
40,8523,3.65
19,8524,2.56
31,8525,5.36
92,8526,1.79
97,8527,3.04
40,8528,5.48
31,8529,2.88
0,8530,4.08
58,8531,4.22
44,8532,5.52
70,8533,4.49
19,8534,2.94
97,8535,5.0
40,8536,1.81
0,8537,3.59
15,8538,1.45
44,8539,4.99
2,8540,2.0
40,8541,0.31
0,8542,4.16
19,8543,1.79
40,8544,1.11
58,8545,4.88
0,8546,5.31
58,8547,4.42
2,8548,3.28
44,8549,3.15
70,8550,1.43
0,8551,4.75
70,8552,1.46
70,8553,5.1
44,8554,1.79
0,8555,3.17
44,8556,3.68
44,8557,5.99
44,8558,3.91
31,8559,2.64
19,8560,6.58
44,8561,0.52
58,8562,2.91
0,8563,7.48
44,8564,4.27
58,8565,1.92
40,8566,4.52
0,8567,1.79
44,8568,2.4
31,8569,6.91
97,8570,0.43
44,8571,0.93
0,8572,3.58
40,8573,8.43
15,8574,1.65
2,8575,1.99
0,8576,5.86
58,8577,2.48
0,8578,4.81
44,8579,4.83
0,8580,5.04
0,8581,4.79
58,8582,3.16
0,8583,4.2
31,8584,4.09
58,8585,1.95
44,8586,3.9
44,8587,3.68
97,8588,3.66
0,8589,5.75
19,8590,1.38
15,8591,1.48
19,8592,4.61
40,8593,2.54
0,8594,4.94
0,8595,5.34
58,8596,3.89
31,8597,4.69
44,8598,5.69
58,8599,5.2
0,8600,1.84
40,8601,5.66
44,8602,3.95
92,8603,2.24
2,8604,1.61
40,8605,1.39
31,8606,4.77
0,8607,5.38
92,8608,0.84
44,8609,3.33
40,8610,2.92
58,8611,5.46
0,8612,4.6
40,8613,3.56
0,8614,2.05
92,8615,1.41
44,8616,3.58
44,8617,5.55
2,8618,1.54
31,8619,6.1
40,8620,6.61
40,8621,3.5
97,8622,3.81
19,8623,4.02
58,8624,0.97
58,8625,3.37
71,8626,1.81
44,8627,5.54
0,8628,4.38
0,8629,2.59
58,8630,3.2
44,8631,2.45
44,8632,6.81
58,8633,4.72
15,8634,3.15
0,8635,2.12
44,8636,2.42
0,8637,5.98
31,8638,2.93
70,8639,5.97
58,8640,4.29
19,8641,1.9
58,8642,4.44
97,8643,0.75
19,8644,2.23
19,8645,1.03
70,8646,2.02
0,8647,3.52
58,8648,3.38
0,8649,3.66
40,8650,7.95
58,8651,5.11
0,8652,4.93
44,8653,4.17
92,8654,3.95
70,8655,1.11
0,8656,3.5
19,8657,3.09
40,8658,0.71
44,8659,3.9
44,8660,2.88
40,8661,3.32
2,8662,3.36
92,8663,2.53
2,8664,1.26
40,8665,7.94
44,8666,3.16
40,8667,0.59
40,8668,2.9
2,8669,4.07
58,8670,5.31
44,8671,4.23
19,8672,6.48
58,8673,5.49
0,8674,5.45
70,8675,5.97
19,8676,5.47
0,8677,5.67
70,8678,5.03
40,8679,2.62
31,8680,4.3
5,8681,3.09
58,8682,5.8
0,8683,4.16
0,8684,6.0
44,8685,5.12
0,8686,3.88
40,8687,3.33
40,8688,1.61
0,8689,2.02
40,8690,3.15
70,8691,6.66
0,8692,6.19
44,8693,3.84
0,8694,4.76
44,8695,5.91
40,8696,1.85
44,8697,4.64
19,8698,1.14
58,8699,6.23
92,8700,3.53
0,8701,6.48
0,8702,7.03
0,8703,1.77
0,8704,1.07
44,8705,2.45
44,8706,2.35
0,8707,6.23
40,8708,3.24
31,8709,4.91
2,8710,0.8
44,8711,3.95
44,8712,4.6
0,8713,4.59
70,8714,5.38
19,8715,1.03
0,8716,6.28
58,8717,5.33
44,8718,4.62
44,8719,3.89
39,8720,1.32
0,8721,4.93
58,8722,4.25
44,8723,4.49
71,8724,1.43
44,8725,3.26
0,8726,2.52
97,8727,3.14
15,8728,1.2
40,8729,1.6
70,8730,5.5
40,8731,0.79
0,8732,4.15
0,8733,2.09
44,8734,3.46
44,8735,2.92
44,8736,6.19
70,8737,1.55
40,8738,3.93
2,8739,2.94
44,8740,3.33
97,8741,1.09
19,8742,3.29
40,8743,2.98
58,8744,3.27
2,8745,2.29
0,8746,5.83
0,8747,1.6
40,8748,4.87
31,8749,2.92
0,8750,6.57
58,8751,4.41
58,8752,5.02
58,8753,3.59
19,8754,4.02
44,8755,5.87
44,8756,7.63
19,8757,3.06
0,8758,7.66
58,8759,2.66
58,8760,6.16
58,8761,1.11
19,8762,2.03
19,8763,4.39
19,8764,6.56
40,8765,3.44
0,8766,3.25
0,8767,3.51
0,8768,3.55
40,8769,4.75
19,8770,2.7
97,8771,3.44
44,8772,2.28
44,8773,5.37
58,8774,4.87
31,8775,3.16
97,8776,3.98
0,8777,5.35
70,8778,0.09
58,8779,3.35
19,8780,3.98
19,8781,5.06
31,8782,4.38
0,8783,4.59
0,8784,4.8
92,8785,1.46
0,8786,5.55
40,8787,4.93
5,8788,2.37
58,8789,2.77
40,8790,4.75
40,8791,4.96
31,8792,3.85
40,8793,2.48
70,8794,3.5
0,8795,5.38
0,8796,4.72
44,8797,3.51
31,8798,4.4
70,8799,0.29
40,8800,6.91
40,8801,1.44
0,8802,6.02
40,8803,2.08
70,8804,2.36
70,8805,0.28
0,8806,3.59
58,8807,3.95
58,8808,2.7
71,8809,2.35
97,8810,2.13
0,8811,3.45
31,8812,4.24
40,8813,3.41
44,8814,1.93
92,8815,2.18
70,8816,4.55
19,8817,5.48
58,8818,4.7
58,8819,3.08
19,8820,6.86
44,8821,4.74
70,8822,5.09
44,8823,4.42
19,8824,4.88
97,8825,5.54
92,8826,1.8
40,8827,8.6
40,8828,1.97
92,8829,3.19
44,8830,2.52
0,8831,2.45
0,8832,2.51
44,8833,1.97
44,8834,3.84
40,8835,6.29
40,8836,2.18
0,8837,0.49
19,8838,2.69
58,8839,1.77
40,8840,2.75
44,8841,3.93
92,8842,3.47
2,8843,3.82
58,8844,4.24
19,8845,7.02
58,8846,1.24
15,8847,2.4
0,8848,4.39
70,8849,3.14
40,8850,3.35
0,8851,4.58
0,8852,0.54
44,8853,1.66
40,8854,6.18
70,8855,6.38
19,8856,1.88
0,8857,4.92
19,8858,1.22
0,8859,4.97
40,8860,2.9
70,8861,2.41
97,8862,3.93
97,8863,0.96
58,8864,2.28
58,8865,3.69
2,8866,0.8
40,8867,2.66
39,8868,1.39
0,8869,5.52
0,8870,6.0
44,8871,5.63
40,8872,3.12
31,8873,5.82
44,8874,2.57
70,8875,7.17
40,8876,3.1
92,8877,1.37
92,8878,1.15
0,8879,2.66
70,8880,3.54
0,8881,3.66
40,8882,3.93
19,8883,6.56
0,8884,8.04
58,8885,2.69
19,8886,3.32
92,8887,4.37
15,8888,2.6
97,8889,0.76
0,8890,3.57
58,8891,4.66
40,8892,6.25
0,8893,7.59
44,8894,6.07
0,8895,2.73
44,8896,5.68
40,8897,2.54
44,8898,1.82
0,8899,6.88
40,8900,6.46
70,8901,4.22
19,8902,0.97
44,8903,0.57
40,8904,4.61
40,8905,2.93
19,8906,3.97
70,8907,7.04
44,8908,3.07
58,8909,3.41
58,8910,1.4
19,8911,1.27
58,8912,7.41
44,8913,3.41
5,8914,1.07
44,8915,2.26
0,8916,4.56
44,8917,5.81
40,8918,5.54
44,8919,5.44
44,8920,5.79
44,8921,7.68
44,8922,4.36
2,8923,4.94
40,8924,1.45
40,8925,3.5
31,8926,3.68
31,8927,4.74
92,8928,3.55
58,8929,5.3
92,8930,0.89
0,8931,1.15
70,8932,2.54
31,8933,7.72
31,8934,6.64
44,8935,3.37
58,8936,2.17
40,8937,7.33
19,8938,3.59
19,8939,4.3
19,8940,1.56
40,8941,0.63
70,8942,2.14
19,8943,3.02
40,8944,6.5
92,8945,2.07
19,8946,1.44
44,8947,7.49
58,8948,4.79
40,8949,3.64
0,8950,3.13
44,8951,5.83
19,8952,5.23
40,8953,0.93
0,8954,5.13
31,8955,5.51
97,8956,5.62
0,8957,6.79
2,8958,6.04
40,8959,2.43
71,8960,2.01
39,8961,2.04
0,8962,5.57
0,8963,3.69
40,8964,3.25
40,8965,2.37
40,8966,1.62
40,8967,2.43
97,8968,0.72
19,8969,4.08
58,8970,5.18
15,8971,1.54
40,8972,2.46
0,8973,3.38
44,8974,4.56
44,8975,3.38
0,8976,5.73
71,8977,1.52
0,8978,1.33
44,8979,5.59
40,8980,4.45
44,8981,2.82
44,8982,2.04
0,8983,2.62
70,8984,7.36
19,8985,0.81
58,8986,2.54
39,8987,3.27
92,8988,2.98
19,8989,0.91
97,8990,4.89
92,8991,2.34
58,8992,3.13
58,8993,0.83
0,8994,4.7
31,8995,5.72
19,8996,4.45
0,8997,5.26
70,8998,3.99
2,8999,4.45
58,9000,6.3
70,9001,7.05
19,9002,1.81
31,9003,6.57
44,9004,7.3
97,9005,1.44
58,9006,1.2
44,9007,5.32
40,9008,1.67
19,9009,2.95
19,9010,3.24
44,9011,5.12
0,9012,4.1
44,9013,4.46
5,9014,0.87
40,9015,1.6
0,9016,1.26
2,9017,1.88
40,9018,2.77
44,9019,6.0
0,9020,3.05
0,9021,4.46
40,9022,3.46
19,9023,2.79
92,9024,2.08
70,9025,1.42
0,9026,4.12
40,9027,5.0
70,9028,7.21
44,9029,2.32
44,9030,5.03
97,9031,0.9
92,9032,2.33
0,9033,8.27
92,9034,1.84
97,9035,3.74
97,9036,2.85
40,9037,1.34
31,9038,3.37
58,9039,2.62
44,9040,2.28
58,9041,4.4
71,9042,1.39
2,9043,1.32
44,9044,4.95
58,9045,1.63
97,9046,4.97
31,9047,4.73
31,9048,6.82
40,9049,6.72
19,9050,3.28
0,9051,5.41
92,9052,3.43
58,9053,4.43
44,9054,5.87
15,9055,1.99
44,9056,4.96
0,9057,4.57
92,9058,1.4
0,9059,1.38
44,9060,3.09
44,9061,2.87
44,9062,1.93
0,9063,4.53
40,9064,2.79
0,9065,2.83
58,9066,6.3
44,9067,1.23
58,9068,2.95
58,9069,2.64
44,9070,3.82
40,9071,2.75
40,9072,3.24
15,9073,2.27
0,9074,3.89
31,9075,3.5
58,9076,4.66
0,9077,5.98
39,9078,2.68
71,9079,2.49
40,9080,3.86
44,9081,5.14
44,9082,2.31
40,9083,2.56
31,9084,2.91
40,9085,1.65
19,9086,7.14
70,9087,4.8
31,9088,3.62
40,9089,5.73
0,9090,7.37
0,9091,2.59
0,9092,6.77
0,9093,3.98
58,9094,4.09
40,9095,2.95
0,9096,6.37
40,9097,8.59
2,9098,1.82
44,9099,5.44
19,9100,2.97
58,9101,5.08
97,9102,5.23
19,9103,3.84
40,9104,3.87
40,9105,4.59
40,9106,1.69
40,9107,3.47
40,9108,3.27
0,9109,2.58
58,9110,3.66
44,9111,7.59
58,9112,5.94
40,9113,2.58
40,9114,2.66
40,9115,1.38
44,9116,7.15
0,9117,8.08
31,9118,6.6
58,9119,3.3
0,9120,5.97
58,9121,4.6
58,9122,1.71
44,9123,3.03
40,9124,2.09
0,9125,5.23
19,9126,6.35
70,9127,4.77
0,9128,4.95
71,9129,1.74
92,9130,4.05
97,9131,3.98
44,9132,5.43
58,9133,4.46
40,9134,2.91
44,9135,6.79
40,9136,4.71
44,9137,0.77
0,9138,6.65
58,9139,1.93
0,9140,2.1
40,9141,0.91
70,9142,2.76
5,9143,1.0
58,9144,5.11
58,9145,3.5
40,9146,3.89
40,9147,0.34
40,9148,3.27
0,9149,4.37
0,9150,5.56
2,9151,1.38
5,9152,1.03
44,9153,2.45
40,9154,4.77
44,9155,3.26
19,9156,5.15
44,9157,3.44
44,9158,4.14
0,9159,4.98
44,9160,3.47
58,9161,5.7
92,9162,2.59
19,9163,4.47
70,9164,5.54
0,9165,6.82
58,9166,5.08
58,9167,2.23
97,9168,0.34
70,9169,4.03
70,9170,2.55
19,9171,7.77
19,9172,1.52
44,9173,1.81
31,9174,3.24
19,9175,3.59
0,9176,3.37
70,9177,1.67
0,9178,3.91
0,9179,5.69
15,9180,3.41
0,9181,5.18
40,9182,2.39
0,9183,8.11
44,9184,4.05
58,9185,2.74
5,9186,2.4
44,9187,4.52
19,9188,2.14
44,9189,1.34
0,9190,4.82
58,9191,1.94
19,9192,2.54
70,9193,2.8
2,9194,2.29
15,9195,3.02
97,9196,5.6
97,9197,0.86
44,9198,4.67
70,9199,2.16
19,9200,2.26
40,9201,6.22
71,9202,2.91
0,9203,6.04
97,9204,4.22
44,9205,8.11
58,9206,3.38
19,9207,2.43
40,9208,0.27
44,9209,3.54
58,9210,2.74
2,9211,0.93
44,9212,6.17
0,9213,2.93
40,9214,6.71
31,9215,2.6
58,9216,6.33
58,9217,6.72
44,9218,3.83
44,9219,3.69
58,9220,4.81
40,9221,3.37
44,9222,2.76
19,9223,0.05
0,9224,1.61
58,9225,4.11
44,9226,5.42
40,9227,1.79
44,9228,3.87
97,9229,5.19
58,9230,3.37
97,9231,6.08
31,9232,4.65
39,9233,1.8
40,9234,3.51
0,9235,2.85
44,9236,4.27
58,9237,3.62
44,9238,5.91
44,9239,2.09
40,9240,4.89
44,9241,2.21
0,9242,4.28
19,9243,5.58
40,9244,2.93
15,9245,0.9
58,9246,3.34
44,9247,3.95
71,9248,1.53
44,9249,6.26
44,9250,2.16
44,9251,3.88
0,9252,5.46
92,9253,3.48
0,9254,4.6
40,9255,1.03
44,9256,4.15
0,9257,2.36
92,9258,2.39
31,9259,3.48
31,9260,7.02
44,9261,1.27
0,9262,3.21
44,9263,5.37
31,9264,4.24
58,9265,2.71
97,9266,5.6
58,9267,6.41
44,9268,4.05
0,9269,3.85
31,9270,7.31
40,9271,3.06
40,9272,2.45
58,9273,2.82
44,9274,7.18
40,9275,5.27
2,9276,1.28
44,9277,3.98
19,9278,3.23
31,9279,2.03
58,9280,6.36
58,9281,6.55
0,9282,6.84
31,9283,4.11
58,9284,5.22
40,9285,1.06
44,9286,5.12
40,9287,4.81
97,9288,6.27
19,9289,4.29
44,9290,3.22
19,9291,4.15
40,9292,2.44
40,9293,1.16
40,9294,3.42
92,9295,2.5
40,9296,4.97
58,9297,2.88
19,9298,3.24
0,9299,6.83
92,9300,2.9
40,9301,1.93
70,9302,8.19
70,9303,2.4
19,9304,7.64
44,9305,3.37
58,9306,5.43
31,9307,3.53
31,9308,3.32
44,9309,3.56
2,9310,1.57
19,9311,0.97
31,9312,4.27
70,9313,2.41
40,9314,3.2
39,9315,2.33
40,9316,0.85
19,9317,7.88
44,9318,2.54
0,9319,2.09
58,9320,4.88
40,9321,7.44
19,9322,4.98
97,9323,5.34
0,9324,1.8
31,9325,6.15
0,9326,1.17
5,9327,0.98
0,9328,5.87
58,9329,2.53
44,9330,8.41
44,9331,3.97
0,9332,3.87
19,9333,1.03
19,9334,1.38
44,9335,7.14
0,9336,5.92
0,9337,0.58
0,9338,4.14
2,9339,2.0
58,9340,2.81
31,9341,3.44
0,9342,3.48
19,9343,4.94
0,9344,4.16
44,9345,6.32
40,9346,6.89
19,9347,2.29
40,9348,2.09
0,9349,3.68
44,9350,1.36
58,9351,6.31
44,9352,3.36
2,9353,2.76
58,9354,1.42
40,9355,1.54
44,9356,3.51
44,9357,5.33
0,9358,6.23
0,9359,3.65
44,9360,1.18
0,9361,3.21
40,9362,3.35
19,9363,0.16
19,9364,7.6
44,9365,1.78
71,9366,1.39
0,9367,4.75
44,9368,5.13
5,9369,1.43
40,9370,7.49
44,9371,2.47
0,9372,8.35
58,9373,2.86
0,9374,5.74
58,9375,6.48
58,9376,3.27
19,9377,4.0
40,9378,2.47
2,9379,1.26
71,9380,2.3
19,9381,6.67
15,9382,3.14
0,9383,5.69
58,9384,2.42
40,9385,1.8
39,9386,1.72
40,9387,5.54
40,9388,2.9
2,9389,0.33
71,9390,2.36
71,9391,3.68
70,9392,1.8
19,9393,1.2
0,9394,0.61
2,9395,1.22
58,9396,4.26
44,9397,3.81
39,9398,2.55
40,9399,3.36
58,9400,5.37
58,9401,4.87
44,9402,8.46
31,9403,2.97
44,9404,0.74
31,9405,3.65
40,9406,2.39
19,9407,1.4
0,9408,5.0
44,9409,2.68
40,9410,3.97
58,9411,3.93
40,9412,0.34
70,9413,6.37
58,9414,2.83
40,9415,3.26
